ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Total_Children,Avg_Spend_Per_Purchase,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Cluster
2426,1964,PhD,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,50,653,895,29,1,0,30.862068965517242,4,True,False,False,False,False,2
5172,1976,Master,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,38,227,1053,17,0,1,61.94117647058823,3,False,False,False,True,False,1
5562,1974,Graduation,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,40,368,735,21,0,1,35.0,2,False,True,False,False,False,1
3436,1969,Graduation,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,45,154,20,5,0,1,4.0,2,False,True,False,False,False,0
3921,1952,2n Cycle,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,62,609,205,10,0,0,20.5,1,False,False,False,False,True,0
3403,1958,PhD,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,56,643,2092,21,0,1,99.61904761904762,4,False,False,False,True,False,2
22,1976,Graduation,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,38,573,309,14,0,1,22.071428571428573,2,True,False,False,False,False,0
10965,1955,Graduation,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,59,492,1722,22,1,0,78.27272727272727,2,False,False,False,True,False,2
9426,1964,Master,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,50,533,900,15,0,1,60.0,3,False,False,True,False,False,1
6605,1944,PhD,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,70,214,682,20,1,0,34.1,4,True,False,False,False,False,1
3136,1962,Master,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,52,442,663,22,0,1,30.136363636363637,3,True,False,False,False,False,1
8737,1978,Graduation,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,36,85,43,6,0,1,7.166666666666667,2,True,False,False,False,False,0
11088,1971,PhD,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,43,434,1816,18,0,1,100.88888888888889,4,False,False,False,True,False,2
716,1949,PhD,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,38,976,27,0,1,36.148148148148145,4,False,False,False,True,False,1
466,1944,Graduation,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,70,452,746,21,0,0,35.523809523809526,2,False,True,False,False,False,2
9135,1950,Graduation,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,64,692,64,6,0,2,10.666666666666666,2,False,False,False,True,False,0
10623,1961,Master,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,53,226,32,5,0,1,6.4,3,False,False,False,True,False,0
8151,1990,Basic,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,24,547,263,9,0,0,29.22222222222222,0,False,True,False,False,False,0
5140,1985,PhD,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,29,674,1445,21,0,1,68.80952380952381,4,False,True,False,False,False,1
10160,1956,Master,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,58,373,46,5,0,1,9.2,3,False,False,False,True,False,0
4945,1953,Graduation,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,61,599,1210,28,0,0,43.214285714285715,2,False,False,False,False,True,1
10584,1976,Graduation,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,38,209,945,24,0,1,39.375,2,False,True,False,False,False,2
6071,1989,Graduation,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,25,345,1157,22,0,0,52.59090909090909,2,False,False,True,False,False,2
3386,1992,Graduation,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,22,373,137,8,0,0,17.125,2,False,True,False,False,False,0
8939,1959,Graduation,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,55,560,730,25,0,1,29.2,2,True,False,False,False,False,1
9925,1981,PhD,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,33,400,216,12,1,1,18.0,4,False,False,False,True,False,0
4320,1979,Graduation,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,35,458,943,23,0,1,41.0,2,False,False,True,False,False,2
5389,1964,Graduation,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,50,252,347,16,1,2,21.6875,2,False,True,False,False,False,1
6036,1959,Master,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,55,104,1924,19,1,0,101.26315789473684,3,False,False,False,True,False,2
182,1946,PhD,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,68,414,397,17,0,1,23.352941176470587,4,False,False,False,True,False,1
203,1975,Master,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,39,441,2089,22,0,0,94.95454545454545,3,False,False,True,False,False,2
11025,1961,Graduation,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,53,511,138,11,0,2,12.545454545454545,2,False,True,False,False,False,0
10203,1990,Graduation,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,24,364,42,5,0,1,8.4,2,False,False,True,False,False,0
4607,1959,Graduation,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,55,310,777,17,0,0,45.705882352941174,2,False,False,False,True,False,2
3711,1944,Master,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,70,120,1902,20,2,0,95.1,3,False,True,False,False,False,3
3696,1965,Graduation,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,49,153,52,7,0,2,7.428571428571429,2,True,False,False,False,False,0
2532,1987,Master,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,27,120,1651,13,1,0,127.0,3,False,False,True,False,False,2
9214,1991,Graduation,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,23,317,358,13,0,0,27.53846153846154,2,False,True,False,False,False,0
4943,1953,Graduation,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,61,637,1727,16,2,0,107.9375,2,False,True,False,False,False,3
35,1987,Graduation,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,27,659,210,10,1,1,21.0,2,False,True,False,False,False,0
2258,1986,Graduation,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,28,572,42,5,0,1,8.4,2,False,True,False,False,False,0
4322,1958,PhD,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,56,214,1291,20,0,0,64.55,4,False,False,False,True,False,2
713,1977,Master,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,37,21,442,15,0,0,29.466666666666665,3,False,True,False,False,False,2
4702,1964,Graduation,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,50,686,1895,17,0,0,111.47058823529412,2,False,False,True,False,False,2
3281,1960,PhD,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,54,238,411,19,0,2,21.63157894736842,4,False,True,False,False,False,1
702,1975,2n Cycle,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,39,499,521,19,0,1,27.42105263157895,1,False,False,False,False,True,1
2004,1969,Graduation,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,45,284,1168,17,0,1,68.70588235294117,2,False,False,True,False,False,2
4769,1977,Master,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,37,11,493,23,1,2,21.434782608695652,3,False,False,False,True,False,1
4437,1962,Graduation,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,52,431,260,12,0,2,21.666666666666668,2,False,True,False,False,False,0
8724,1982,Graduation,28567.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,32,377,46,7,0,1,6.571428571428571,2,False,False,True,False,False,0
10741,1951,Master,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,444,319,16,0,1,19.9375,3,False,False,False,True,False,1
1991,1967,Graduation,44931.0,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,47,162,96,7,0,1,13.714285714285714,2,False,False,False,True,False,0
6931,1967,Graduation,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,47,134,1062,16,2,0,66.375,2,True,False,False,False,False,3
11096,1952,2n Cycle,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,62,325,232,12,0,1,19.333333333333332,1,False,False,False,True,False,0
304,1981,Master,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,33,188,76,9,0,1,8.444444444444445,3,False,False,True,False,False,0
3665,1977,2n Cycle,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,37,234,54,9,0,1,6.0,1,False,False,False,True,False,0
10591,1969,Graduation,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,45,692,201,11,0,1,18.272727272727273,2,False,False,False,False,True,0
5036,1984,PhD,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,30,578,406,14,0,1,29.0,4,False,False,True,False,False,0
5547,1982,PhD,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,32,326,1919,20,3,0,95.95,4,False,True,False,False,False,3
7822,1976,Graduation,54058.0,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,38,390,662,20,0,1,33.1,2,False,False,False,True,False,1
8541,1990,2n Cycle,24683.0,1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,24,113,41,8,0,1,5.125,1,False,True,False,False,False,0
10955,1964,Graduation,85620.0,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,50,173,1600,14,1,0,114.28571428571429,2,False,False,False,False,True,2
4368,1980,Graduation,47850.0,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,34,208,134,8,0,1,16.75,2,False,True,False,False,False,0
9671,1968,Graduation,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,46,154,69,10,2,2,6.9,2,False,True,False,False,False,0
2256,1973,Master,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,41,92,21,6,0,2,3.5,3,False,True,False,False,False,0
4279,1963,2n Cycle,39548.0,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,51,90,54,7,0,2,7.714285714285714,1,False,False,True,False,False,0
5371,1989,Graduation,21474.0,1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,25,82,91,8,2,1,11.375,2,False,False,True,False,False,0
9240,1971,PhD,60504.0,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,43,142,526,18,0,1,29.22222222222222,4,False,False,True,False,False,1
9460,1963,Graduation,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,51,437,162,8,0,0,20.25,2,False,True,False,False,False,0
9504,1949,Master,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,65,235,1008,25,1,0,40.32,3,False,True,False,False,False,2
8692,1952,Graduation,43462.0,1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,62,655,240,16,0,2,15.0,2,False,False,False,True,False,1
448,1978,PhD,54880.0,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,36,485,795,21,0,1,37.857142857142854,4,False,False,True,False,False,1
8314,1982,Graduation,79908.0,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,32,450,1772,19,1,0,93.26315789473684,2,False,True,False,False,False,2
8420,1970,2n Cycle,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,44,330,64,8,0,0,8.0,1,False,True,False,False,False,0
3174,1959,Graduation,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,403,1957,20,5,1,97.85,2,False,False,False,True,False,3
7685,1978,Graduation,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,293,78,7,0,1,11.142857142857142,2,False,True,False,False,False,0
3179,1980,Graduation,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,34,378,1572,19,0,0,82.73684210526316,2,False,False,True,False,False,2
9780,1971,Master,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,43,369,795,26,0,1,30.576923076923077,3,False,False,False,True,False,1
10681,1970,2n Cycle,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,44,165,889,26,0,1,34.19230769230769,1,False,True,False,False,False,2
10232,1963,PhD,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,51,236,331,15,0,1,22.066666666666666,4,True,False,False,False,False,1
4184,1950,PhD,52157.0,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,64,22,265,12,0,1,22.083333333333332,4,False,False,False,True,False,0
9120,1962,Graduation,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,52,571,1065,19,0,1,56.05263157894737,2,False,False,True,False,False,1
891,1951,Master,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,63,295,11,4,0,2,2.75,3,False,False,False,True,False,0
10381,1979,Graduation,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,35,359,21,4,0,1,5.25,2,False,False,True,False,False,0
3525,1970,Graduation,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,44,569,17,4,0,2,4.25,2,False,False,False,True,False,0
6818,1974,Graduation,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,40,655,369,16,0,1,23.0625,2,False,True,False,False,False,1
3526,1968,PhD,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,46,153,38,6,0,2,6.333333333333333,4,False,True,False,False,False,0
8181,1978,2n Cycle,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,36,289,177,11,0,1,16.09090909090909,1,False,False,True,False,False,0
1029,1970,PhD,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,44,332,279,12,0,1,23.25,4,False,False,False,True,False,0
7369,1981,Master,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,33,270,62,7,0,1,8.857142857142858,3,False,True,False,False,False,0
2574,1977,PhD,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,37,514,1230,21,4,1,58.57142857142857,4,False,True,False,False,False,3
8159,1968,Graduation,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,46,89,182,11,0,2,16.545454545454547,2,False,True,False,False,False,0
1160,1970,Graduation,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,44,310,49,10,0,2,4.9,2,False,True,False,False,False,0
10242,1966,PhD,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,48,286,75,8,0,2,9.375,4,False,False,False,True,False,0
5253,1956,Master,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,58,355,227,16,0,2,14.1875,3,False,False,False,True,False,1
5966,1974,PhD,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,40,596,215,15,1,2,14.333333333333334,4,False,True,False,False,False,1
5314,1951,Graduation,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,63,468,444,20,0,1,22.2,2,False,False,False,True,False,1
5081,1967,2n Cycle,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,47,252,47,5,0,2,9.4,1,False,False,False,True,False,0
5123,1951,Master,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,63,440,143,7,0,0,20.428571428571427,3,False,True,False,False,False,0
5756,1983,Graduation,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,31,87,55,7,0,1,7.857142857142857,2,False,False,False,True,False,0
8036,1971,2n Cycle,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,43,72,63,11,0,2,5.7272727272727275,1,False,False,False,True,False,0
9058,1955,Graduation,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,59,644,1867,22,4,0,84.86363636363636,2,False,False,False,False,True,3
5057,1961,Master,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,53,288,611,20,0,1,30.55,3,False,True,False,False,False,1
254,1955,Graduation,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,59,43,473,18,1,1,26.27777777777778,2,False,False,False,True,False,1
4179,1959,Graduation,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,55,313,55,6,0,0,9.166666666666666,2,False,False,False,True,False,0
3710,1984,PhD,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,30,625,81,7,1,1,11.571428571428571,4,False,False,True,False,False,0
7627,1975,Master,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,39,564,2086,21,3,0,99.33333333333333,3,False,True,False,False,False,3
4501,1965,Master,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,49,231,1478,20,0,0,73.9,3,False,False,True,False,False,2
6424,1977,Graduation,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,37,150,49,5,0,1,9.8,2,False,False,False,True,False,0
3075,1972,PhD,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,42,291,382,15,0,0,25.466666666666665,4,False,True,False,False,False,2
4992,1975,Master,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,39,283,69,9,1,1,7.666666666666667,3,False,False,False,True,False,0
5252,1969,Graduation,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,45,611,67,6,0,1,11.166666666666666,2,True,False,False,False,False,0
7444,1969,Master,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,45,253,30,6,0,2,5.0,3,False,True,False,False,False,0
6919,1978,2n Cycle,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,36,390,63,9,0,1,7.0,1,False,True,False,False,False,0
3537,1981,Graduation,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,33,681,79,10,0,1,7.9,2,False,False,False,True,False,0
10277,1961,Graduation,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,53,493,42,5,0,1,8.4,2,False,False,True,False,False,0
2453,1960,Graduation,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,667,819,23,0,1,35.608695652173914,2,False,False,False,True,False,1
7972,1955,Graduation,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,59,285,1151,17,0,0,67.70588235294117,2,False,False,True,False,False,2
895,1948,PhD,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,66,567,594,20,0,2,29.7,4,False,True,False,False,False,1
1177,1966,Master,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,48,519,129,11,0,2,11.727272727272727,3,False,False,False,True,False,0
7141,1986,Master,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,28,547,213,12,1,1,17.75,3,False,False,True,False,False,0
7232,1973,Graduation,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,41,138,67,7,0,1,9.571428571428571,2,False,False,False,False,True,0
8477,1956,Graduation,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,58,475,28,5,0,3,5.6,2,True,False,False,False,False,0
2457,1975,Basic,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,39,611,45,6,0,1,7.5,0,False,True,False,False,False,0
988,1965,Graduation,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,49,53,1193,18,1,0,66.27777777777777,2,False,True,False,False,False,2
7930,1969,Master,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,45,314,268,12,0,0,22.333333333333332,3,False,False,True,False,False,0
4587,1944,Master,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,70,346,266,12,0,0,22.166666666666668,3,False,False,False,False,True,0
6682,1973,Basic,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,41,565,37,5,0,1,7.4,0,False,True,False,False,False,0
6222,1967,Graduation,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,244,37,7,0,3,5.285714285714286,2,False,True,False,False,False,0
10299,1969,PhD,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,45,597,882,25,1,0,35.28,4,False,False,True,False,False,2
3083,1974,Graduation,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,40,338,373,18,0,2,20.72222222222222,2,False,True,False,False,False,1
8953,1965,Master,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,419,35,6,0,3,5.833333333333333,3,False,False,True,False,False,0
1503,1976,PhD,162397.0,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,38,391,107,1,0,2,107.0,4,False,False,False,True,False,0
8650,1978,Graduation,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,36,468,42,5,0,2,8.4,2,False,False,False,False,True,0
10862,1960,Master,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,54,681,326,17,0,1,19.176470588235293,3,False,True,False,False,False,1
2782,1961,PhD,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,53,353,404,17,0,1,23.764705882352942,4,False,True,False,False,False,1
6941,1971,Graduation,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,43,350,95,6,0,0,15.833333333333334,2,False,False,True,False,False,0
10972,1949,Graduation,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,65,111,939,14,2,0,67.07142857142857,2,False,False,False,False,True,3
10708,1978,2n Cycle,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,36,183,33,5,0,1,6.6,1,False,False,True,False,False,0
6583,1955,2n Cycle,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,59,391,981,21,1,0,46.714285714285715,1,False,True,False,False,False,2
3641,1976,Graduation,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,38,525,36,7,0,1,5.142857142857143,2,False,True,False,False,False,0
